Size-Vector Network.nodeTx.queue (#0 - General-0-20240511-20:31:18-88690),
168.662833238185,0
169.132612846738,1
169.132612846738,0
169.508216045166,1
169.508216045166,0
169.794138700313,1
169.794138700313,0
169.869219970384,1
169.894138700313,0
169.918335441858,1
169.994138700313,0
170.035362055167,1
170.053466832696,2
170.094138700313,1
170.194138700313,0
170.274906994203,1
170.277340846538,2
170.294138700313,1
170.356986808508,2
170.394138700313,1
170.494138700313,0
170.913507805868,1
170.913507805868,0
171.029355312753,1
171.029355312753,0
171.065168568098,1
171.120035608321,2
171.129355312753,1
171.229355312753,0
171.497651008627,1
171.497651008627,0
171.651630829573,1
171.651630829573,0
172.299742981769,1
172.299742981769,0
172.311152494143,1
172.399742981769,0
172.625125865228,1
172.625125865228,0
173.027230327499,1
173.027230327499,0
173.195968070912,1
173.195968070912,0
173.215987784898,1
173.295968070912,0
173.374470816521,1
173.395968070912,0
173.557357151304,1
173.557357151304,0
174.093132076411,1
174.093132076411,0
174.184744899369,1
174.193132076411,0
174.352302868513,1
174.352302868513,0
174.567719741462,1
174.567719741462,0
174.701570829235,1
174.701570829235,0
175.502773036638,1
175.502773036638,0
175.550597048113,1
175.602773036638,0
175.809908321639,1
175.809908321639,0
175.97113544443,1
175.97113544443,0
175.980136151867,1
176.07113544443,0
176.362848256603,1
176.362848256603,0
176.503554557057,1
176.503554557057,0
176.706779147353,1
176.706779147353,0
176.885125218053,1
176.885125218053,0
176.928674008147,1
176.985125218053,0
177.120737343614,1
177.120737343614,0
177.15955873999,1
177.220737343614,0
177.44550758477,1
177.44550758477,0
177.707579861009,1
177.707579861009,0
177.788872578631,1
177.807579861009,0
177.982583173507,1
177.982583173507,0
178.017071481489,1
178.082583173507,0
178.115585874476,1
178.182583173507,0
178.240258957694,1
178.280011961894,2
178.282583173507,1
178.382583173507,0
179.063219334281,1
179.063219334281,0
179.106769013427,1
179.15856530899,2
179.163219334281,1
179.193212014346,2
179.263219334281,1
179.363219334281,0
179.779021996869,1
179.779021996869,0
179.995256524226,1
179.995256524226,0
180.191465779124,1
180.191465779124,0
180.215665147201,1
180.291465779124,0
180.36828585845,1
180.391465779124,0
180.971789966077,1
180.971789966077,0
181.506145388681,1
181.506145388681,0
181.527799637293,1
181.606145388681,0
181.681200689728,1
181.706145388681,0
182.084033689508,1
182.084033689508,0
182.406024183277,1
182.406024183277,0
182.930183251658,1
182.930183251658,0
183.057483873375,1
183.057483873375,0
183.082013754032,1
183.157483873375,0
183.667981164232,1
183.667981164232,0
183.806895892522,1
183.806895892522,0
184.099711816259,1
184.099711816259,0
184.259955202575,1
184.259955202575,0
184.560633648532,1
184.560633648532,0
184.777626144036,1
184.777626144036,0
184.876896381541,1
184.877626144036,0
185.191806674197,1
185.191806674197,0
185.545252506582,1
185.545252506582,0
185.55211303169,1
185.645252506582,0
185.804805322465,1
185.804805322465,0
186.133435846986,1
186.133435846986,0
186.202051727487,1
186.233435846986,0
186.566191780381,1
186.566191780381,0
186.609940542436,1
186.612394151536,2
186.666191780381,1
186.766191780381,0
187.010283182234,1
187.010283182234,0
187.102428917137,1
187.110283182234,0
187.90199266133,1
187.90199266133,0
187.968265936682,1
188.00199266133,0
188.121452297898,1
188.121452297898,0
188.296458706927,1
188.296458706927,0
188.519959057597,1
188.519959057597,0
189.288227863293,1
189.288227863293,0
189.775722091255,1
189.775722091255,0
189.979726732246,1
189.979726732246,0
190.132491122567,1
190.132491122567,0
190.158129095818,1
190.232491122567,0
190.916614738917,1
190.916614738917,0
191.159617461682,1
191.159617461682,0
