Size-Vector Network.queue0 (#0 - General-0-20240516-22:42:02-5370),
194.885941519459,0
194.885941519459,1
194.985941519459,2
195.085941519459,1
195.085941519459,2
195.275201807456,3
195.285941519459,2
195.402256670969,3
195.485941519459,2
195.685941519459,1
195.885941519459,0
196.147701585301,1
196.147701585301,0
196.247701585301,1
196.347701585301,0
196.854044122419,1
196.854044122419,0
196.991970025567,1
197.054044122419,0
197.140240424898,1
197.240240424898,2
197.254044122419,1
197.454044122419,0
197.540281877368,1
197.654044122419,0
198.012964165976,1
198.012964165976,0
198.351893794439,1
198.351893794439,0
198.451893794439,1
198.551893794439,0
198.551893794439,1
198.751893794439,0
199.25047851487,1
199.25047851487,0
199.35047851487,1
199.45047851487,0
199.45047851487,1
199.55047851487,2
199.65047851487,1
199.65047851487,2
199.773424380654,3
199.85047851487,2
199.873424380654,3
199.973424380654,4
