Size-Vector Network.nodeRx.queue (#0 - General-0-20240515-14:08:50-118656),
123.785183466413,1
123.785183466413,0
124.229114171631,1
124.229114171631,0
124.875068806031,1
124.875068806031,0
125.413986248099,1
125.413986248099,0
125.761885978549,1
125.761885978549,0
126.142819864197,1
126.142819864197,0
127.705554043026,1
127.705554043026,0
127.905554043026,1
127.905554043026,0
128.352981169187,1
128.352981169187,0
128.604136568317,1
128.604136568317,0
128.879834563384,1
128.879834563384,0
129.362061346131,1
129.362061346131,0
129.828262786334,1
129.828262786334,0
130.150315140495,1
130.150315140495,0
130.350315140495,1
130.350315140495,0
130.550315140495,1
130.550315140495,0
130.750315140495,1
130.750315140495,0
131.286554255551,1
131.286554255551,0
131.826214354879,1
131.826214354879,0
132.026214354879,1
132.026214354879,0
132.226214354879,1
132.226214354879,0
132.426214354879,1
132.426214354879,0
132.8903519047,1
132.8903519047,0
133.581841507968,1
133.581841507968,0
133.861822043005,1
133.861822043005,0
134.91554584548,1
134.91554584548,0
135.11554584548,1
135.11554584548,0
135.31554584548,1
135.31554584548,0
135.51554584548,1
135.51554584548,0
135.71554584548,1
135.71554584548,0
135.91554584548,1
135.91554584548,0
136.11554584548,1
136.11554584548,0
136.355502609697,1
136.355502609697,0
136.756778602576,1
136.756778602576,0
137.183818470398,1
137.183818470398,0
137.383818470398,1
137.383818470398,0
137.730424872268,1
137.730424872268,0
139.466692611909,1
139.466692611909,0
139.994617416239,1
139.994617416239,0
140.194617416239,1
140.194617416239,0
140.470487712874,1
140.470487712874,0
140.670487712874,1
140.670487712874,0
141.729845456709,1
141.729845456709,0
141.929845456709,1
141.929845456709,0
142.129845456709,1
142.129845456709,0
142.329845456709,1
142.329845456709,0
142.529845456709,1
142.529845456709,0
144.44137467471,1
144.44137467471,0
145.553832003323,1
145.553832003323,0
145.753832003323,1
145.753832003323,0
146.525063748898,1
146.525063748898,0
146.910102178671,1
146.910102178671,0
147.51861192634,1
147.51861192634,0
147.815648675502,1
147.815648675502,0
148.015648675502,1
148.015648675502,0
148.215648675502,1
148.215648675502,0
149.180536980158,1
149.180536980158,0
149.39770980813,1
149.39770980813,0
150.024013570586,1
150.024013570586,0
150.340744879447,1
150.340744879447,0
153.723440139416,1
153.723440139416,0
154.643306531955,1
154.643306531955,0
154.843306531955,1
154.843306531955,0
155.899330220186,1
155.899330220186,0
156.912284628738,1
156.912284628738,0
157.112284628738,1
157.112284628738,0
157.312284628738,1
157.312284628738,0
157.512284628738,1
157.512284628738,0
157.853031048326,1
157.853031048326,0
158.053031048326,1
158.053031048326,0
158.253031048326,1
158.253031048326,0
158.765303931879,1
158.765303931879,0
159.707268375172,1
159.707268375172,0
160.708261622935,1
160.708261622935,0
161.531621173598,1
161.531621173598,0
161.796622612666,1
161.796622612666,0
162.217563093532,1
162.217563093532,0
162.417563093532,1
162.417563093532,0
162.617563093532,1
162.617563093532,0
162.817563093532,1
162.817563093532,0
163.017563093532,1
163.017563093532,0
164.632048118007,1
164.632048118007,0
165.229767401148,1
165.229767401148,0
165.463403684353,1
165.463403684353,0
165.765553220277,1
165.765553220277,0
166.037981784349,1
166.037981784349,0
166.678148886255,1
166.678148886255,0
166.878148886255,1
166.878148886255,0
167.710491530449,1
167.710491530449,0
167.937947452845,1
167.937947452845,0
169.792927748797,1
169.792927748797,0
169.992927748797,1
169.992927748797,0
170.769600250539,1
170.769600250539,0
170.969600250539,1
170.969600250539,0
171.169600250539,1
171.169600250539,0
171.630553562075,1
171.630553562075,0
171.853679972335,1
171.853679972335,0
173.295985848386,1
173.295985848386,0
173.950635030397,1
173.950635030397,0
174.643780706408,1
174.643780706408,0
174.843780706408,1
174.843780706408,0
175.043780706408,1
175.043780706408,0
175.313300015341,1
175.313300015341,0
175.649530273758,1
175.649530273758,0
175.849530273758,1
175.849530273758,0
176.049530273758,1
176.049530273758,0
176.249530273758,1
176.249530273758,0
176.449530273758,1
176.449530273758,0
176.649530273758,1
176.649530273758,0
176.849530273758,1
176.849530273758,0
177.049530273758,1
177.049530273758,0
177.298551363171,1
177.298551363171,0
177.498551363171,1
177.498551363171,0
178.463319745964,1
178.463319745964,0
178.675148296642,1
178.675148296642,0
180.117420440845,1
180.117420440845,0
181.433529872119,1
181.433529872119,0
181.902099230981,1
181.902099230981,0
182.511497632653,1
182.511497632653,0
182.965479646315,1
182.965479646315,0
183.165479646315,1
183.165479646315,0
183.747073661772,1
183.747073661772,0
183.947073661772,1
183.947073661772,0
184.183652217317,1
184.183652217317,0
184.669393296364,1
184.669393296364,0
184.869393296364,1
184.869393296364,0
185.125696567602,1
185.125696567602,0
185.726182020873,1
185.726182020873,0
185.926182020873,1
185.926182020873,0
188.301582500041,1
188.301582500041,0
189.662256627997,1
189.662256627997,0
189.862256627997,1
189.862256627997,0
190.293655384253,1
190.293655384253,0
190.861953631882,1
190.861953631882,0
191.245493459168,1
191.245493459168,0
192.244079442913,1
192.244079442913,0
192.689768731368,1
192.689768731368,0
193.384607263256,1
193.384607263256,0
194.039499948937,1
194.039499948937,0
195.708467115864,1
195.708467115864,0
195.908467115864,1
195.908467115864,0
196.299400390516,1
196.299400390516,0
196.553332951859,1
196.553332951859,0
196.753332951859,1
196.753332951859,0
196.953332951859,1
196.953332951859,0
197.153332951859,1
197.153332951859,0
197.353332951859,1
197.353332951859,0
197.553332951859,1
197.553332951859,0
198.587254436138,1
198.587254436138,0
199.008743823845,1
199.008743823845,0
199.681417540462,1
199.681417540462,0
199.982257033724,1
199.982257033724,0
