BufferSizeQueue Network.nodeRx.traRx (#0 - General-0-20240516-22:43:17-5473),
140.470487712874,1
140.670487712874,1
141.729845456709,1
141.929845456709,1
142.129845456709,1
142.329845456709,1
142.529845456709,1
144.44137467471,1
145.553832003323,1
145.753832003323,1
146.525063748898,1
146.910102178671,1
147.51861192634,1
147.815648675502,1
148.015648675502,1
148.215648675502,1
149.180536980158,1
149.39770980813,1
150.024013570586,1
150.340744879447,1
153.723440139416,1
154.643306531955,1
154.843306531955,1
155.899330220186,1
156.912284628738,1
157.112284628738,1
157.312284628738,1
157.512284628738,1
157.853031048326,1
158.053031048326,1
158.253031048326,1
158.765303931879,1
159.707268375172,1
160.708261622935,1
161.531621173598,1
161.796622612666,1
162.217563093532,1
162.417563093532,1
162.617563093532,1
162.817563093532,1
163.017563093532,1
164.632048118007,1
165.229767401148,1
165.463403684353,1
165.765553220277,1
166.037981784349,1
166.678148886255,1
166.878148886255,1
167.710491530449,1
167.937947452845,1
169.792927748797,1
169.992927748797,1
170.769600250539,1
170.969600250539,1
171.169600250539,1
171.630553562075,1
171.853679972335,1
173.295985848386,1
173.950635030397,1
174.643780706408,1
174.843780706408,1
175.043780706408,1
175.313300015341,1
175.649530273758,1
175.849530273758,1
176.049530273758,1
176.249530273758,1
176.449530273758,1
176.649530273758,1
176.849530273758,1
177.049530273758,1
177.298551363171,1
177.498551363171,1
178.463319745964,1
178.675148296642,1
180.117420440845,1
181.433529872119,1
181.902099230981,1
182.511497632653,1
182.965479646315,1
183.165479646315,1
183.747073661772,1
183.947073661772,1
184.183652217317,1
184.669393296364,1
184.869393296364,1
185.125696567602,1
185.726182020873,1
185.926182020873,1
188.301582500041,1
189.662256627997,1
189.862256627997,1
190.293655384253,1
190.861953631882,1
191.245493459168,1
192.244079442913,1
192.689768731368,1
193.384607263256,1
194.039499948937,1
195.708467115864,1
195.908467115864,1
196.299400390516,1
196.553332951859,1
196.753332951859,1
196.953332951859,1
197.153332951859,1
197.353332951859,1
197.553332951859,1
198.587254436138,1
199.008743823845,1
199.681417540462,1
199.982257033724,1
